record,year,band,node,collocate,register,title
10.1109/ICoICT.2017.8074656,2017,Origins (<=2017),conversational,preference,instrumental,Evaluating functional requirements-based compound critiquing on conversational r
Iterative multi-document neural attention for multiple answe,2017,Origins (<=2017),dialog,model,instrumental,Iterative multi-document neural attention for multiple answer prediction
An argumentation-based Conversational Recommender System for,2018,Neural turn (2018-2022),conversational,learn,instrumental,An argumentation-based Conversational Recommender System for recommending learni
10.1109/BigData.2018.8622046,2018,Neural turn (2018-2022),conversational,data,instrumental,Fuzzy-Based Conversational Recommender for Data-intensive Science Gateway Applic
10.1109/MCE.2017.2728819,2018,Neural turn (2018-2022),conversational,model,instrumental,Shopping Decisions Made in a Virtual World: Defining a State-Based Model of Coll
10.1109/MCE.2017.2728819,2018,Neural turn (2018-2022),interaction,model,instrumental,Shopping Decisions Made in a Virtual World: Defining a State-Based Model of Coll
"21st International Conference on Human-Computer Interaction,",2019,Neural turn (2018-2022),conversational,learning,instrumental,"21st International Conference on Human-Computer Interaction, HCI International 2"
CEUR Workshop Proceedings,2019,Neural turn (2018-2022),conversational,model,instrumental,CEUR Workshop Proceedings
CEUR Workshop Proceedings,2019,Neural turn (2018-2022),conversational,model,instrumental,CEUR Workshop Proceedings
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,elicitation,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),dialogue,elicitation,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,elicitation,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),conversational,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
10.18653/v1/W19-5941,2019,Neural turn (2018-2022),dialogue,preference,instrumental,Coached conversational preference elicitation: A case study in understanding mov
Conversational recommendations using model-based reasoning,2019,Neural turn (2018-2022),conversational,model,instrumental,Conversational recommendations using model-based reasoning
Conversational recommendations using model-based reasoning,2019,Neural turn (2018-2022),conversational,model,instrumental,Conversational recommendations using model-based reasoning
Towards a taxonomy of user feedback intents for conversation,2019,Neural turn (2018-2022),conversational,feedback,instrumental,Towards a taxonomy of user feedback intents for conversational recommendations
Towards a taxonomy of user feedback intents for conversation,2019,Neural turn (2018-2022),conversational,intent,instrumental,Towards a taxonomy of user feedback intents for conversational recommendations
Towards a taxonomy of user feedback intents for conversation,2019,Neural turn (2018-2022),conversational,feedback,instrumental,Towards a taxonomy of user feedback intents for conversational recommendations
14th International Conference on Scalable Uncertainty Manage,2020,Neural turn (2018-2022),conversational,learning,instrumental,"14th International Conference on Scalable Uncertainty Management, SUM 2020"
10.11897/SP.J.1016.2020.01862,2020,Neural turn (2018-2022),dialogue,policy,instrumental,A Survey on Task-Oriented Dialogue Systems; [任务型对话系统研究综述]
10.11897/SP.J.1016.2020.01862,2020,Neural turn (2018-2022),dialogue,learning,instrumental,A Survey on Task-Oriented Dialogue Systems; [任务型对话系统研究综述]
10.11897/SP.J.1016.2020.01862,2020,Neural turn (2018-2022),dialogue,model,instrumental,A Survey on Task-Oriented Dialogue Systems; [任务型对话系统研究综述]
10.11897/SP.J.1016.2020.01862,2020,Neural turn (2018-2022),dialog,optimize,instrumental,A Survey on Task-Oriented Dialogue Systems; [任务型对话系统研究综述]
10.11897/SP.J.1016.2020.01862,2020,Neural turn (2018-2022),dialog,learning,instrumental,A Survey on Task-Oriented Dialogue Systems; [任务型对话系统研究综述]
A comparison of services for intent and entity recognition f,2020,Neural turn (2018-2022),conversational,intent,instrumental,A comparison of services for intent and entity recognition for conversational re
A comparison of services for intent and entity recognition f,2020,Neural turn (2018-2022),conversational,intent,instrumental,A comparison of services for intent and entity recognition for conversational re
A heterogeneous conversational recommender system for financ,2020,Neural turn (2018-2022),conversation,profile,instrumental,A heterogeneous conversational recommender system for financial products
A heterogeneous conversational recommender system for financ,2020,Neural turn (2018-2022),conversation,profile,instrumental,A heterogeneous conversational recommender system for financial products
A heterogeneous conversational recommender system for financ,2020,Neural turn (2018-2022),conversation,extract,instrumental,A heterogeneous conversational recommender system for financial products
A heterogeneous conversational recommender system for financ,2020,Neural turn (2018-2022),conversation,profile,instrumental,A heterogeneous conversational recommender system for financial products
Cityrec - a data-driven conversational destination recommend,2020,Neural turn (2018-2022),conversational,data,instrumental,Cityrec - a data-driven conversational destination recommender system
End-to-end learning for conversational recommendation: A lon,2020,Neural turn (2018-2022),conversational,learning,instrumental,End-to-end learning for conversational recommendation: A long way to go?
End-to-end learning for conversational recommendation: A lon,2020,Neural turn (2018-2022),utterance,model,instrumental,End-to-end learning for conversational recommendation: A long way to go?
End-to-end learning for conversational recommendation: A lon,2020,Neural turn (2018-2022),dialog,model,instrumental,End-to-end learning for conversational recommendation: A long way to go?
End-to-end learning for conversational recommendation: A lon,2020,Neural turn (2018-2022),utterance,model,instrumental,End-to-end learning for conversational recommendation: A long way to go?
IntRS 2020 - Proceedings of the 7th Joint Workshop on Interf,2020,Neural turn (2018-2022),conversational,intent,instrumental,IntRS 2020 - Proceedings of the 7th Joint Workshop on Interfaces and Human Decis
IntRS 2020 - Proceedings of the 7th Joint Workshop on Interf,2020,Neural turn (2018-2022),conversational,learning,instrumental,IntRS 2020 - Proceedings of the 7th Joint Workshop on Interfaces and Human Decis
10.18653/v1/2020.coling-main.365,2020,Neural turn (2018-2022),dialog,feature,instrumental,Towards Topic-Guided Conversational Recommender System
UMAP 2020 - Proceedings of the 28th ACM Conference on User M,2020,Neural turn (2018-2022),dialogue,predict,instrumental,"UMAP 2020 - Proceedings of the 28th ACM Conference on User Modeling, Adaptation "
UMAP 2020 - Proceedings of the 28th ACM Conference on User M,2020,Neural turn (2018-2022),dialogue,intent,instrumental,"UMAP 2020 - Proceedings of the 28th ACM Conference on User Modeling, Adaptation "
UMAP 2020 - Proceedings of the 28th ACM Conference on User M,2020,Neural turn (2018-2022),conversational,intent,instrumental,"UMAP 2020 - Proceedings of the 28th ACM Conference on User Modeling, Adaptation "
10.18653/v1/2020.coling-main.463,2020,Neural turn (2018-2022),utterance,model,instrumental,User Memory Reasoning for Conversational Recommendation
10.18653/v1/2020.coling-main.463,2020,Neural turn (2018-2022),utterance,predict,instrumental,User Memory Reasoning for Conversational Recommendation
10.18653/v1/2020.coling-main.463,2020,Neural turn (2018-2022),utterance,policy,instrumental,User Memory Reasoning for Conversational Recommendation
10.18653/v1/2020.coling-main.463,2020,Neural turn (2018-2022),dialog,predict,instrumental,User Memory Reasoning for Conversational Recommendation
10.18653/v1/2020.coling-main.463,2020,Neural turn (2018-2022),dialog,policy,instrumental,User Memory Reasoning for Conversational Recommendation
10.18653/v1/2021.emnlp-main.145,2021,Neural turn (2018-2022),conversational,preferences,instrumental,"""It doesn't look good for a date"": Transforming Critiques into Preferences for C"
10.18653/v1/2021.emnlp-main.145,2021,Neural turn (2018-2022),conversation,preferences,instrumental,"""It doesn't look good for a date"": Transforming Critiques into Preferences for C"
2021 International Conference on Data Science and Its Applic,2021,Neural turn (2018-2022),conversational,learning,instrumental,"2021 International Conference on Data Science and Its Applications, ICoDSA 2021"
26th International Conference on Intelligent User Interfaces,2021,Neural turn (2018-2022),interaction,model,instrumental,"26th International Conference on Intelligent User Interfaces, IUI 2021 Companion"
26th International Conference on Intelligent User Interfaces,2021,Neural turn (2018-2022),interactive,data,instrumental,"26th International Conference on Intelligent User Interfaces, IUI 2021 Companion"
10.1145/3450613.3456814,2021,Neural turn (2018-2022),interactive,elicitation,instrumental,Bayesian preference elicitation with keyphrase-item coembeddings for interactive
10.1145/3450613.3456814,2021,Neural turn (2018-2022),interaction,preference,instrumental,Bayesian preference elicitation with keyphrase-item coembeddings for interactive
